party_id,name,ability,item,weapon1,weapon2,weapon3,weapon4,id,form,type1,type2,h,a,b,c,d,s
30,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,じゃれつく,つるぎのまい,180,1,ゴースト,フェアリー,55,90,80,50,105,96
31,ハピナス,てんのめぐみ,とつげきチョッキ,トライアタック,シャドーボール,かえんほうしゃ,タマゴうみ,181,1,ノーマル,,255,10,10,75,135,55
31,ラプラス,ちょすい,じゃくてんほけん,うたかたのアリア,フリーズドライ,ぜったいれいど,かみなり,182,1,みず,こおり,130,85,80,85,95,60
31,フシギバナ,しんりょく,くろいヘドロ,ギガドレイン,やどりぎのタネ,どくどく,しぜんのちから,183,1,くさ,どく,80,82,83,100,100,80
31,バンバドロ,じきゅうりょく,カゴのみ,じわれ,ステルスロック,ほえる,ねむる,184,1,じめん,,100,125,100,55,85,35
31,エアームド,がんじょう,オッカのみ,アイアンヘッド,ボディプレス,てっぺき,はねやすめ,185,1,はがね,ひこう,65,80,140,40,70,70
31,マホイップ,アロマベール,たべのこし,ドレインキッス,アシストパワー,めいそう,とける,186,1,フェアリー,,65,60,75,110,121,64
32,ゴリランダー,グラスメイカー,こだわりハチマキ,グラススライダー,はたきおとす,ばかぢから,とんぼがえり,187,1,くさ,,100,125,90,60,70,85
32,エースバーン,リベロ,いのちのたま,かえんボール,とびひざげり,ふいうち,とびはねる,188,1,ほのお,,80,116,75,65,75,119
32,ドリュウズ,かたやぶり,こだわりスカーフ,じしん,アイアンヘッド,いわなだれ,つのドリル,189,1,じめん,はがね,110,135,60,50,65,88
32,トゲキッス,てんのめぐみ,たべのこし,エアスラッシュ,あさのひざし,ねがいごと,まもる,190,1,フェアリー,ひこう,85,50,95,120,115,80
32,ミミッキュ,ばけのかわ,アッキのみ,じゃれつく,かげうち,ドレインパンチ,つるぎのまい,191,1,ゴースト,フェアリー,55,90,80,50,105,96
32,ドラパルト,すりぬけ,じゃくてんほけん,ドラゴンアロー,ゴーストダイブ,だいもんじ,そらをとぶ,192,1,ドラゴン,ゴースト,88,120,75,100,75,142
33,エースバーン,リベロ,ラムのみ,かえんボール,とびはねる,とびひざげり,ふいうち,193,1,ほのお,,80,116,75,65,75,119
33,ゴリランダー,グラスメイカー,こだわりハチマキ,ドラムアタック,とんぼがえり,はたきおとす,グラススライダー,194,1,くさ,,100,125,90,60,70,85
33,ドリュウズ,すなかき,きあいのタスキ,じしん,いわなだれ,アイアンヘッド,つのドリル,195,1,じめん,はがね,110,135,60,50,65,88
33,トゲキッス,きょううん,ピントレンズ,エアスラッシュ,かえんほうしゃ,マジカルシャイン,わるだくみ,196,1,フェアリー,ひこう,85,50,95,120,115,80
33,ポリゴン,トレース,しんかのきせき,ほうでん,じこさいせい,でんじは,イカサマ,197,1,ノーマル,,65,60,70,85,75,40
33,レントラー,いかく,ひかりのねんど,でんじは,ひかりのかべ,10まんボルト,ボルトチェンジ,198,1,でんき,,80,120,79,95,79,70
34,バンギラス,すなおこし,じゃくてんほけん,ストーンエッジ,かみくだく,りゅうのまい,ちょうはつ,199,1,いわ,あく,100,134,110,95,100,61
34,キングドラ,すいすい,ものしりメガネ,りゅうせいぐん,なみのり,ぼうふう,あくび,200,1,みず,ドラゴン,75,95,95,95,95,85
34,ジバコイル,じりょく,たべのこし,10まんボルト,てっぺき,ボディプレス,みがわり,201,1,でんき,はがね,70,70,115,130,90,60
34,ギャラドス,いかく,オボンのみ,たきのぼり,とびはねる,りゅうのまい,まもる,202,1,みず,ひこう,95,125,79,60,100,81
34,ロトム,ふゆう,とつげきチョッキ,ボルトチェンジ,10まんボルト,リーフストーム,あくのはどう,203,6,でんき,くさ,50,65,107,105,107,86
34,オンバーン,おみとおし,こだわりスカーフ,とんぼがえり,エアスラッシュ,かえんほうしゃ,りゅうせいぐん,204,1,ひこう,ドラゴン,85,70,80,97,80,123
35,ドヒドイデ,さいせいりょく,くろいヘドロ,じこさいせい,どくどく,くろいきり,ねっとう,205,1,どく,みず,50,63,152,53,142,35
35,ポリゴン,トレース,しんかのきせき,じこさいせい,ほうでん,トライアタック,イカサマ,206,1,ノーマル,,65,60,70,85,75,40
35,ミミッキュ,ばけのかわ,いのちのたま,かげうち,シャドークロー,じゃれつく,つるぎのまい,207,1,ゴースト,フェアリー,55,90,80,50,105,96
35,アーマーガア,ミラーアーマー,タラプのみ,ボディプレス,ビルドアップ,ブレイブバード,はねやすめ,208,1,ひこう,はがね,98,87,105,53,85,67
35,ドリュウズ,すなかき,きあいのタスキ,じしん,アイアンヘッド,ロックブラスト,つるぎのまい,209,1,じめん,はがね,110,135,60,50,65,88
35,バンギラス,すなおこし,さらさらいわ,かみくだく,ほのおのパンチ,ちょうはつ,ステルスロック,210,1,いわ,あく,100,134,110,95,100,61
36,ペリッパー,あめふらし,こだわりメガネ,なみのり,ぼうふう,れいとうビーム,とんぼがえり,211,1,みず,ひこう,60,50,100,95,70,65
36,キングドラ,すいすい,いのちのたま,ハイドロポンプ,りゅうせいぐん,ぼうふう,あくび,212,1,みず,ドラゴン,75,95,95,95,95,85
36,ナットレイ,てつのトゲ,たべのこし,タネマシンガン,アイアンヘッド,やどりぎのタネ,まもる,213,1,くさ,はがね,74,94,131,54,116,20
36,ゴリランダー,グラスメイカー,とつげきチョッキ,ドラムアタック,グラススライダー,はたきおとす,とんぼがえり,214,1,くさ,,100,125,90,60,70,85
36,エースバーン,リベロ,ラムのみ,かえんボール,とびはねる,ふいうち,ビルドアップ,215,1,ほのお,,80,116,75,65,75,119
36,ドヒドイデ,さいせいりょく,くろいヘドロ,ねっとう,どくどく,くろいきり,じこさいせい,216,1,どく,みず,50,63,152,53,142,35
37,ドラパルト,すりぬけ,こだわりスカーフ,ドラゴンアロー,とんぼがえり,かえんほうしゃ,かみなり,217,1,ドラゴン,ゴースト,88,120,75,100,75,142
37,ギガイアス,すなのちから,とつげきチョッキ,アイアンヘッド,じしん,ストーンエッジ,ボディプレス,218,1,いわ,,85,135,130,60,80,25
37,テッカニン,かそく,きあいのタスキ,きゅうけつ,つるぎのまい,バトンタッチ,アクロバット,219,1,むし,ひこう,61,90,45,50,50,160
37,ゴリランダー,グラスメイカー,グラスシード,グラススライダー,はたきおとす,つるぎのまい,じしん,220,1,くさ,,100,125,90,60,70,85
37,ラプラス,ちょすい,じゃくてんほけん,うたかたのアリア,フリーズドライ,かみなり,ぜったいれいど,221,1,みず,こおり,130,85,80,85,95,60
37,ニダンギル,ノーガード,しんかのきせき,ジャイロボール,つるぎのまい,かげうち,せいなるつるぎ,222,1,はがね,ゴースト,59,110,150,45,49,35
38,マラカッチ,ようりょくそ,いのちのたま,はなびらのまい,グラススライダー,ウェザーボール,せいちょう,223,1,くさ,,75,86,67,106,67,60
38,キュウコン,ひでり,あついいわ,マジカルフレイム,ソーラービーム,おにび,ほえる,224,1,ほのお,,73,76,75,81,100,100
38,マリルリ,ちからもち,うしおのおこう,アフロブレイク,じゃれつく,ばかぢから,アクアジェット,225,1,みず,フェアリー,100,50,80,60,80,50
38,ファイアロー,はやてのつばさ,あつぞこブーツ,つるぎのまい,フレアドライブ,ブレイブバード,ダブルウイング,226,1,ほのお,ひこう,78,81,71,74,69,126
38,カバルドン,すなおこし,オボンのみ,じしん,ステルスロック,あくび,ふきとばし,227,1,じめん,,108,112,118,68,72,47
38,ポリゴン,ダウンロード,しんかのきせき,ほうでん,イカサマ,でんじは,じこさいせい,228,1,ノーマル,,65,60,70,85,75,40
39,キュレム,ターボブレイズ,とつげきチョッキ,だいちのちから,れいとうビーム,りゅうせいぐん,ラスターカノン,229,1,ドラゴン,こおり,125,130,90,130,90,95
39,ルナアーラ,ファントムガード,いのちのたま,シャドーレイ,ワイドフォース,さいみんじゅつ,ムーンフォース,230,1,エスパー,ゴースト,137,113,89,137,107,97
39,マギアナ,ソウルハート,きあいのタスキ,ミストバースト,てっていこうせん,トリックルーム,アンコール,231,1,はがね,フェアリー,80,95,115,130,115,65
39,ネクロズマ,プリズムアーマー,じゃくてんほけん,メテオドライブ,フォトンゲイザー,じしん,げきりん,232,1,エスパー,,97,107,101,127,89,79
39,ミュウツー,きんちょうかん,ひかりのねんど,じばく,ひかりのかべ,リフレクター,トリックルーム,233,1,エスパー,,106,110,90,154,90,130
39,ザシアン,ふとうのけん,くちたけん,ワイルドボルト,インファイト,アイアンヘッド,じゃれつく,234,1,フェアリー,,92,130,115,80,115,138
40,デデンネ,ほおぶくろ,オボンのみ,ほっぺすりすり,あまえる,かいでんぱ,いかりのまえば,235,1,でんき,フェアリー,67,58,57,81,67,101
40,エースバーン,リベロ,いのちのたま,ねっぷう,ねっさのだいち,エレキボール,バークアウト,236,1,ほのお,,80,116,75,65,75,119
40,ウーラオス,ふかしのこぶし,きあいのタスキ,みきり,インファイト,すいりゅうれんだ,アクアジェット,237,2,かくとう,みず,100,130,100,63,60,97
40,エルフーン,いたずらごころ,だっしゅつボタン,ムーンフォース,すりかえ,おいかぜ,ちょうはつ,238,1,くさ,フェアリー,60,67,85,77,75,116
40,キュワワー,ヒーリングシフト,バンジのみ,ドレインキッス,ギガドレイン,フラワーヒール,サイドチェンジ,239,1,フェアリー,,51,52,90,82,110,100
40,ベロベルト,ノーてんき,とつげきチョッキ,のしかかり,はたきおとす,かわらわり,アイアンローラー,240,1,ノーマル,,110,85,95,80,95,50
41,エースバーン,リベロ,たつじんのおび,かえんボール,とびひざげり,とびはねる,ふいうち,241,1,ほのお,,80,116,75,65,75,119
41,イエッサン,サイコメイカー,サイコシード,ワイドフォース,てだすけ,このゆびとまれ,まもる,242,2,エスパー,ノーマル,70,55,65,95,105,85
41,アーマーガア,ミラーアーマー,じゃくてんほけん,まもる,ブレイブバード,アイアンヘッド,ちょうはつ,243,1,ひこう,はがね,98,87,105,53,85,67
41,ウーラオス,ふかしのこぶし,きあいのタスキ,みきり,すいりゅうれんだ,インファイト,アクアジェット,244,2,かくとう,みず,100,130,100,63,60,97
41,キングドラ,すいすい,いのちのたま,まもる,ハイドロポンプ,りゅうせいぐん,ぼうふう,245,1,みず,ドラゴン,75,95,95,95,95,85
41,ニョロトノ,あめふらし,オボンのみ,まもる,ねっとう,こごえるかぜ,ほろびのうた,246,1,みず,,90,75,75,90,100,70
42,アマージョ,じょおうのいげん,いのちのたま,パワーウィップ,とびひざげり,じゃれつく,とびはねる,247,1,くさ,,72,120,98,50,98,72
42,ラプラス,ちょすい,とつげきチョッキ,フリーズドライ,うたかたのアリア,こおりのつぶて,ぜったいれいど,248,1,みず,こおり,130,85,80,85,95,60
42,ニンフィア,フェアリースキン,のどスプレー,ハイパーボイス,でんこうせっか,マジカルフレイム,シャドーボール,249,1,フェアリー,,95,65,65,110,130,60
42,ヌオー,てんねん,たべのこし,ねっとう,どくどく,たくわえる,じこさいせい,250,1,みず,じめん,95,85,85,65,65,35
42,ギルガルド,バトルスイッチ,じゃくてんほけん,シャドークロー,ジャイロボール,キングシールド,かげうち,251,1,はがね,ゴースト,60,50,140,50,140,60
42,ローブシン,こんじょう,かえんだま,ドレインパンチ,マッハパンチ,れいとうパンチ,かみなりパンチ,252,1,かくとう,,105,140,95,55,65,45
43,ウーラオス,ふかしのこぶし,こだわりスカーフ,インファイト,あんこくきょうだ,アイアンヘッド,かみなりパンチ,253,1,かくとう,あく,100,130,100,63,60,97
43,リザードン,もうか,いのちのたま,かえんほうしゃ,ぼうふう,ねっさのだいち,ソーラービーム,254,1,ほのお,ひこう,78,84,78,109,85,100
43,カビゴン,あついしぼう,ラムのみ,じばく,ばかぢから,アイアンヘッド,DDラリアット,255,1,ノーマル,,160,110,65,65,110,30
43,ロトム,ふゆう,こだわりメガネ,10まんボルト,トリック,ボルトチェンジ,リーフストーム,256,6,でんき,くさ,50,65,107,105,107,86
43,ヌオー,てんねん,たべのこし,ねっとう,だいちのちから,どくどく,じこさいせい,257,1,みず,じめん,95,85,85,65,65,35
43,アーマーガア,ミラーアーマー,ゴツゴツメット,ブレイブバード,ボディプレス,はねやすめ,ビルドアップ,258,1,ひこう,はがね,98,87,105,53,85,67
44,ギギギアル,クリアボディ,じゃくてんほけん,ギアチェンジ,ギアソーサー,ワイルドボルト,からげんき,259,1,はがね,,60,100,115,70,85,90
44,マリルリ,ちからもち,オボンのみ,アクアジェット,アフロブレイク,じゃれつく,はらだいこ,260,1,みず,フェアリー,100,50,80,60,80,50
